a : 823.0000, 0 -> 1
b : 361.0000, 0 -> 2
c : 896.0000, 0 -> 1
d : 502.0000, 0 -> 3
a : -351.0000, 1 -> 3
b : -588.0000, 1 -> 0
c : 152.0000, 1 -> 3
d : -518.0000, 1 -> 2
a : -829.0000, 2 -> 2
b : 213.0000, 2 -> 0
c : -668.0000, 2 -> 0
d : 93.0000, 2 -> 0
a : -676.0000, 3 -> 1
b : 601.0000, 3 -> 1
c : 263.0000, 3 -> 2
d : 528.0000, 3 -> 3
a : -179.0000, 0 -> 0
a : -945.0000, 0 -> 0
d : 979.0000, 1 -> 0
c : 935.0000, 1 -> 0
a : 410.0000, 2 -> 3
b : -178.0000, 2 -> 2
d : -945.0000, 3 -> 0
c : -66.0000, 3 -> 1
