a : 273.0000, 0 -> 0
b : -516.0000, 0 -> 3
a : -244.0000, 1 -> 0
b : 809.0000, 1 -> 7
a : -878.0000, 2 -> 6
b : 367.0000, 2 -> 3
a : 661.0000, 3 -> 6
b : -706.0000, 3 -> 1
a : 636.0000, 4 -> 7
b : 40.0000, 4 -> 4
a : 799.0000, 5 -> 2
b : 396.0000, 5 -> 7
a : -986.0000, 6 -> 6
b : 187.0000, 6 -> 0
a : -896.0000, 7 -> 2
b : 702.0000, 7 -> 6
a : -352.0000, 0 -> 1
b : 584.0000, 1 -> 0
a : 310.0000, 2 -> 4
b : -708.0000, 3 -> 2
a : -217.0000, 4 -> 7
a : -870.0000, 5 -> 0
a : -109.0000, 6 -> 5
b : 240.0000, 7 -> 5
