a : 588.0000, 0 -> 1
b : 294.0000, 0 -> 1
c : -27.0000, 0 -> 0
d : -981.0000, 0 -> 3
a : 412.0000, 1 -> 0
b : -601.0000, 1 -> 1
c : -24.0000, 1 -> 2
d : -541.0000, 1 -> 1
a : 389.0000, 2 -> 3
b : -322.0000, 2 -> 2
c : -387.0000, 2 -> 3
d : 773.0000, 2 -> 0
a : -91.0000, 3 -> 1
b : 606.0000, 3 -> 1
c : -604.0000, 3 -> 0
d : -172.0000, 3 -> 1
d : 686.0000, 0 -> 1
b : -124.0000, 0 -> 2
b : -494.0000, 1 -> 2
c : 413.0000, 1 -> 3
a : 62.0000, 2 -> 2
a : -597.0000, 2 -> 1
b : 569.0000, 3 -> 1
d : -61.0000, 3 -> 0
