a : -497.0000, 0 -> 6
b : -151.0000, 0 -> 4
c : 387.0000, 0 -> 4
d : -215.0000, 0 -> 6
a : 482.0000, 1 -> 5
b : 517.0000, 1 -> 0
c : 361.0000, 1 -> 1
d : -469.0000, 1 -> 0
a : -460.0000, 2 -> 6
b : 295.0000, 2 -> 5
c : 94.0000, 2 -> 5
d : -170.0000, 2 -> 6
a : 730.0000, 3 -> 2
b : 79.0000, 3 -> 5
c : 484.0000, 3 -> 1
d : -229.0000, 3 -> 2
a : -437.0000, 4 -> 4
b : -631.0000, 4 -> 4
c : 96.0000, 4 -> 5
d : -500.0000, 4 -> 3
a : 558.0000, 5 -> 6
b : -571.0000, 5 -> 7
c : -261.0000, 5 -> 4
d : 530.0000, 5 -> 0
a : -201.0000, 6 -> 0
b : 229.0000, 6 -> 6
c : -919.0000, 6 -> 1
d : 961.0000, 6 -> 7
a : 205.0000, 7 -> 6
b : -1000.0000, 7 -> 4
c : -685.0000, 7 -> 6
d : -842.0000, 7 -> 0
b : 900.0000, 0 -> 7
b : -812.0000, 0 -> 5
a : -431.0000, 1 -> 6
b : -303.0000, 1 -> 6
d : -354.0000, 2 -> 1
c : 368.0000, 2 -> 0
a : 629.0000, 3 -> 5
c : -565.0000, 3 -> 0
a : 370.0000, 4 -> 4
b : -845.0000, 4 -> 4
c : -924.0000, 5 -> 6
a : 394.0000, 5 -> 4
d : -742.0000, 6 -> 3
b : -703.0000, 6 -> 7
d : 900.0000, 7 -> 2
b : 587.0000, 7 -> 3
