a : 526.0000, 0 -> 0
b : 443.0000, 0 -> 5
c : -47.0000, 0 -> 0
d : 697.0000, 0 -> 6
a : -573.0000, 1 -> 2
b : -411.0000, 1 -> 5
c : -500.0000, 1 -> 0
d : -747.0000, 1 -> 0
a : 629.0000, 2 -> 1
b : 11.0000, 2 -> 1
c : 208.0000, 2 -> 7
d : -4.0000, 2 -> 1
a : 385.0000, 3 -> 0
b : 903.0000, 3 -> 3
c : -357.0000, 3 -> 0
d : -863.0000, 3 -> 0
a : 175.0000, 4 -> 6
b : -757.0000, 4 -> 5
c : 9.0000, 4 -> 4
d : 896.0000, 4 -> 7
a : 147.0000, 5 -> 0
b : -539.0000, 5 -> 3
c : -593.0000, 5 -> 1
d : 982.0000, 5 -> 4
a : 855.0000, 6 -> 5
b : 789.0000, 6 -> 0
c : -999.0000, 6 -> 3
d : -54.0000, 6 -> 4
a : 261.0000, 7 -> 0
b : -411.0000, 7 -> 0
c : -327.0000, 7 -> 3
d : -56.0000, 7 -> 2
a : 599.0000, 0 -> 4
c : -184.0000, 0 -> 2
a : 627.0000, 1 -> 3
a : 816.0000, 1 -> 5
c : 58.0000, 2 -> 4
b : -94.0000, 2 -> 5
a : -193.0000, 3 -> 4
c : -250.0000, 3 -> 4
b : 315.0000, 4 -> 7
d : -292.0000, 4 -> 4
d : -76.0000, 5 -> 0
a : 652.0000, 5 -> 4
b : -170.0000, 6 -> 3
d : -277.0000, 6 -> 2
b : 705.0000, 7 -> 0
d : -83.0000, 7 -> 4
