a : -557.0000, 0 -> 0
b : -598.0000, 0 -> 2
c : -794.0000, 0 -> 4
d : -603.0000, 0 -> 0
a : 994.0000, 1 -> 5
b : -275.0000, 1 -> 5
c : 992.0000, 1 -> 4
d : -125.0000, 1 -> 4
a : -338.0000, 2 -> 7
b : 190.0000, 2 -> 5
c : 950.0000, 2 -> 6
d : 490.0000, 2 -> 5
a : -166.0000, 3 -> 7
b : 132.0000, 3 -> 4
c : -406.0000, 3 -> 1
d : 493.0000, 3 -> 0
a : 992.0000, 4 -> 0
b : -440.0000, 4 -> 0
c : 816.0000, 4 -> 6
d : 238.0000, 4 -> 3
a : 202.0000, 5 -> 1
b : 860.0000, 5 -> 6
c : -700.0000, 5 -> 4
d : -322.0000, 5 -> 7
a : 1.0000, 6 -> 4
b : -91.0000, 6 -> 1
c : -570.0000, 6 -> 2
d : -57.0000, 6 -> 1
a : 526.0000, 7 -> 2
b : -782.0000, 7 -> 5
c : -856.0000, 7 -> 0
d : 779.0000, 7 -> 6
c : -847.0000, 0 -> 6
a : -775.0000, 0 -> 5
d : -952.0000, 1 -> 0
a : -393.0000, 1 -> 3
d : 688.0000, 2 -> 0
a : 387.0000, 2 -> 5
a : -865.0000, 3 -> 0
d : 478.0000, 3 -> 5
c : -844.0000, 4 -> 0
b : -103.0000, 4 -> 5
a : -818.0000, 5 -> 6
c : 338.0000, 5 -> 4
a : 358.0000, 6 -> 5
b : 327.0000, 6 -> 0
c : 246.0000, 7 -> 3
d : -113.0000, 7 -> 6
