a : -337.0000, 0 -> 0
b : 723.0000, 0 -> 0
c : -754.0000, 0 -> 1
d : 631.0000, 0 -> 3
a : 813.0000, 1 -> 6
b : 150.0000, 1 -> 1
c : 564.0000, 1 -> 2
d : 975.0000, 1 -> 4
a : -707.0000, 2 -> 5
b : 883.0000, 2 -> 5
c : -482.0000, 2 -> 0
d : 723.0000, 2 -> 0
a : -383.0000, 3 -> 0
b : 300.0000, 3 -> 2
c : -89.0000, 3 -> 6
d : -498.0000, 3 -> 7
a : -250.0000, 4 -> 6
b : 191.0000, 4 -> 4
c : -227.0000, 4 -> 0
d : 434.0000, 4 -> 7
a : 84.0000, 5 -> 3
b : -723.0000, 5 -> 4
c : -825.0000, 5 -> 7
d : 817.0000, 5 -> 5
a : 687.0000, 6 -> 7
b : 598.0000, 6 -> 1
c : 527.0000, 6 -> 2
d : 312.0000, 6 -> 1
a : -271.0000, 7 -> 1
b : 750.0000, 7 -> 7
c : -474.0000, 7 -> 7
d : -944.0000, 7 -> 7
c : 750.0000, 0 -> 3
d : -792.0000, 0 -> 3
a : -546.0000, 1 -> 6
d : -960.0000, 1 -> 4
b : -667.0000, 2 -> 7
a : -187.0000, 2 -> 1
a : -202.0000, 3 -> 1
a : 910.0000, 3 -> 4
a : -924.0000, 4 -> 0
a : -305.0000, 4 -> 0
d : 716.0000, 5 -> 5
d : -623.0000, 5 -> 2
d : 612.0000, 6 -> 1
a : -796.0000, 6 -> 3
b : 324.0000, 7 -> 5
c : 91.0000, 7 -> 1
