a : -875.0000, 0 -> 2
b : 154.0000, 0 -> 0
c : -229.0000, 0 -> 1
d : -628.0000, 0 -> 3
a : -550.0000, 1 -> 3
b : 692.0000, 1 -> 3
c : -733.0000, 1 -> 1
d : -449.0000, 1 -> 2
a : 497.0000, 2 -> 1
b : -671.0000, 2 -> 2
c : -739.0000, 2 -> 1
d : 960.0000, 2 -> 1
a : -829.0000, 3 -> 0
b : 514.0000, 3 -> 2
c : 982.0000, 3 -> 3
d : -961.0000, 3 -> 1
b : 997.0000, 0 -> 0
a : -903.0000, 0 -> 3
d : -47.0000, 1 -> 1
a : -365.0000, 1 -> 2
c : -938.0000, 2 -> 3
d : 609.0000, 2 -> 3
b : 425.0000, 3 -> 3
b : 125.0000, 3 -> 1
