a : -211.0000, 0 -> 2
b : -593.0000, 0 -> 3
c : 1000.0000, 0 -> 0
d : -329.0000, 0 -> 3
a : -685.0000, 1 -> 3
b : 519.0000, 1 -> 1
c : -918.0000, 1 -> 1
d : 230.0000, 1 -> 0
a : 73.0000, 2 -> 2
b : -824.0000, 2 -> 1
c : -157.0000, 2 -> 3
d : -508.0000, 2 -> 2
a : 973.0000, 3 -> 0
b : -522.0000, 3 -> 2
c : 947.0000, 3 -> 3
d : 840.0000, 3 -> 1
d : 702.0000, 0 -> 2
a : -690.0000, 0 -> 0
d : -740.0000, 1 -> 3
b : -465.0000, 1 -> 0
c : -823.0000, 2 -> 1
c : -703.0000, 2 -> 3
a : -736.0000, 3 -> 2
d : -213.0000, 3 -> 3
