a : -831.0000, 0 -> 7
b : -939.0000, 0 -> 7
a : -842.0000, 1 -> 2
b : 208.0000, 1 -> 3
a : 673.0000, 2 -> 7
b : 848.0000, 2 -> 6
a : -277.0000, 3 -> 7
b : -443.0000, 3 -> 3
a : 527.0000, 4 -> 6
b : 191.0000, 4 -> 4
a : -375.0000, 5 -> 2
b : -567.0000, 5 -> 5
a : 273.0000, 6 -> 6
b : 660.0000, 6 -> 0
a : 998.0000, 7 -> 6
b : -584.0000, 7 -> 3
b : -897.0000, 0 -> 7
b : -436.0000, 1 -> 2
a : 322.0000, 2 -> 1
a : 551.0000, 3 -> 6
a : 950.0000, 4 -> 0
a : -349.0000, 5 -> 1
a : 408.0000, 6 -> 2
a : 435.0000, 7 -> 4
a : -873.0000, 6 -> 5
