a : 966.0000, 0 -> 0
b : 143.0000, 0 -> 0
a : 573.0000, 1 -> 0
b : -153.0000, 1 -> 6
a : 868.0000, 2 -> 4
b : -615.0000, 2 -> 6
a : 703.0000, 3 -> 4
b : 593.0000, 3 -> 5
a : -59.0000, 4 -> 4
b : -659.0000, 4 -> 0
a : -270.0000, 5 -> 1
b : -160.0000, 5 -> 3
a : -700.0000, 6 -> 6
b : -498.0000, 6 -> 7
a : -655.0000, 7 -> 7
b : -517.0000, 7 -> 0
b : -408.0000, 0 -> 6
b : -82.0000, 1 -> 2
a : 619.0000, 2 -> 5
b : 901.0000, 3 -> 3
b : -692.0000, 4 -> 6
a : 56.0000, 5 -> 7
b : -131.0000, 6 -> 1
b : -675.0000, 7 -> 1
