a : -486.0000, 0 -> 4
b : -98.0000, 0 -> 7
c : 626.0000, 0 -> 7
d : -499.0000, 0 -> 3
a : -340.0000, 1 -> 0
b : 563.0000, 1 -> 4
c : 782.0000, 1 -> 3
d : 207.0000, 1 -> 5
a : -543.0000, 2 -> 4
b : -470.0000, 2 -> 6
c : -937.0000, 2 -> 4
d : 387.0000, 2 -> 2
a : 362.0000, 3 -> 5
b : 326.0000, 3 -> 7
c : 992.0000, 3 -> 6
d : -69.0000, 3 -> 4
a : 885.0000, 4 -> 7
b : -509.0000, 4 -> 4
c : 373.0000, 4 -> 0
d : -816.0000, 4 -> 1
a : -912.0000, 5 -> 0
b : -568.0000, 5 -> 7
c : -877.0000, 5 -> 0
d : -479.0000, 5 -> 3
a : 469.0000, 6 -> 0
b : 34.0000, 6 -> 1
c : 149.0000, 6 -> 2
d : 854.0000, 6 -> 1
a : 819.0000, 7 -> 2
b : -142.0000, 7 -> 0
c : 125.0000, 7 -> 3
d : 800.0000, 7 -> 0
b : 165.0000, 0 -> 4
a : -646.0000, 0 -> 4
b : 625.0000, 1 -> 7
b : -682.0000, 1 -> 0
c : 515.0000, 2 -> 4
d : 94.0000, 2 -> 5
a : -52.0000, 3 -> 2
a : -579.0000, 3 -> 7
a : -459.0000, 4 -> 7
c : -666.0000, 4 -> 0
a : 104.0000, 5 -> 3
d : 791.0000, 5 -> 0
a : -801.0000, 6 -> 7
a : -504.0000, 6 -> 7
a : -985.0000, 7 -> 3
b : -135.0000, 7 -> 4
