a : -932.0000, 0 -> 6
b : 792.0000, 0 -> 6
a : -394.0000, 1 -> 1
b : -947.0000, 1 -> 4
a : 135.0000, 2 -> 4
b : -429.0000, 2 -> 4
a : -573.0000, 3 -> 7
b : -155.0000, 3 -> 4
a : 698.0000, 4 -> 2
b : 74.0000, 4 -> 1
a : -152.0000, 5 -> 4
b : -439.0000, 5 -> 6
a : 158.0000, 6 -> 1
b : -978.0000, 6 -> 3
a : -593.0000, 7 -> 3
b : -265.0000, 7 -> 0
b : 662.0000, 0 -> 7
b : 469.0000, 1 -> 0
a : -428.0000, 2 -> 5
a : 78.0000, 3 -> 6
a : 278.0000, 4 -> 2
b : 152.0000, 5 -> 5
a : 28.0000, 6 -> 3
a : 754.0000, 7 -> 4
