a : 604.0000, 0 -> 2
b : 450.0000, 0 -> 7
a : 727.0000, 1 -> 5
b : 644.0000, 1 -> 2
a : -713.0000, 2 -> 1
b : -568.0000, 2 -> 7
a : 839.0000, 3 -> 5
b : -690.0000, 3 -> 7
a : 853.0000, 4 -> 0
b : 575.0000, 4 -> 6
a : -846.0000, 5 -> 3
b : 146.0000, 5 -> 6
a : -524.0000, 6 -> 0
b : 487.0000, 6 -> 0
a : 134.0000, 7 -> 1
b : -694.0000, 7 -> 6
b : 884.0000, 0 -> 0
b : 412.0000, 1 -> 6
b : 278.0000, 2 -> 2
b : -584.0000, 3 -> 0
a : 88.0000, 4 -> 5
b : 491.0000, 5 -> 6
b : -548.0000, 6 -> 6
b : -346.0000, 7 -> 6
a : 555.0000, 5 -> 4
