a : 376.0000, 0 -> 4
b : -974.0000, 0 -> 4
a : 826.0000, 1 -> 3
b : -746.0000, 1 -> 6
a : -347.0000, 2 -> 1
b : 867.0000, 2 -> 0
a : 679.0000, 3 -> 7
b : 837.0000, 3 -> 4
a : -182.0000, 4 -> 4
b : 708.0000, 4 -> 6
a : -178.0000, 5 -> 7
b : -850.0000, 5 -> 0
a : 447.0000, 6 -> 1
b : -718.0000, 6 -> 0
a : -936.0000, 7 -> 5
b : 364.0000, 7 -> 5
b : 30.0000, 0 -> 5
b : 808.0000, 1 -> 1
b : 793.0000, 2 -> 3
b : -271.0000, 3 -> 6
a : -547.0000, 4 -> 4
b : -405.0000, 5 -> 6
b : 85.0000, 6 -> 4
b : 475.0000, 7 -> 0
a : 363.0000, 1 -> 2
