a : -297.0000, 0 -> 4
b : -632.0000, 0 -> 4
a : 88.0000, 1 -> 0
b : -238.0000, 1 -> 6
a : -735.0000, 2 -> 1
b : -773.0000, 2 -> 3
a : 822.0000, 3 -> 2
b : -381.0000, 3 -> 6
a : 505.0000, 4 -> 0
b : 666.0000, 4 -> 1
a : 39.0000, 5 -> 1
b : 414.0000, 5 -> 1
a : 97.0000, 6 -> 0
b : 736.0000, 6 -> 1
a : -728.0000, 7 -> 3
b : -934.0000, 7 -> 4
b : 353.0000, 0 -> 3
a : -981.0000, 1 -> 3
b : 305.0000, 2 -> 1
a : -43.0000, 3 -> 6
a : 85.0000, 4 -> 6
a : 189.0000, 5 -> 3
b : -432.0000, 6 -> 0
b : 778.0000, 7 -> 1
a : -684.0000, 4 -> 7
a : -667.0000, 6 -> 5
