a : 613.0000, 0 -> 0
b : 345.0000, 0 -> 7
a : 961.0000, 1 -> 2
b : -868.0000, 1 -> 2
a : 751.0000, 2 -> 0
b : -124.0000, 2 -> 5
a : 575.0000, 3 -> 3
b : 690.0000, 3 -> 4
a : 450.0000, 4 -> 4
b : -76.0000, 4 -> 1
a : -230.0000, 5 -> 5
b : 756.0000, 5 -> 5
a : 658.0000, 6 -> 7
b : -32.0000, 6 -> 0
a : 989.0000, 7 -> 1
b : -840.0000, 7 -> 3
a : 438.0000, 0 -> 4
a : -900.0000, 1 -> 7
b : -61.0000, 2 -> 4
a : 828.0000, 3 -> 5
a : 82.0000, 4 -> 3
a : 783.0000, 5 -> 2
a : 970.0000, 6 -> 7
a : -148.0000, 7 -> 7
a : 0.0000, 0 -> 6
