a : -91.0000, 0 -> 2
b : -19.0000, 0 -> 3
c : -972.0000, 0 -> 0
d : -158.0000, 0 -> 0
a : 576.0000, 1 -> 3
b : 936.0000, 1 -> 3
c : 177.0000, 1 -> 1
d : 273.0000, 1 -> 1
a : -177.0000, 2 -> 1
b : -927.0000, 2 -> 3
c : -415.0000, 2 -> 2
d : 316.0000, 2 -> 0
a : -485.0000, 3 -> 2
b : -908.0000, 3 -> 0
c : 169.0000, 3 -> 1
d : 465.0000, 3 -> 3
b : 397.0000, 0 -> 1
b : -246.0000, 0 -> 0
b : -718.0000, 1 -> 1
b : -478.0000, 1 -> 0
b : -772.0000, 2 -> 3
a : 109.0000, 2 -> 2
d : 80.0000, 3 -> 3
a : 107.0000, 3 -> 3
