a : -70.0000, 0 -> 3
b : 829.0000, 0 -> 5
a : 70.0000, 1 -> 3
b : 233.0000, 1 -> 3
a : -33.0000, 2 -> 3
b : 86.0000, 2 -> 4
a : -669.0000, 3 -> 0
b : 415.0000, 3 -> 7
a : 393.0000, 4 -> 7
b : -367.0000, 4 -> 3
a : 630.0000, 5 -> 6
b : 341.0000, 5 -> 1
a : 212.0000, 6 -> 7
b : -634.0000, 6 -> 6
a : -467.0000, 7 -> 6
b : 750.0000, 7 -> 6
b : 641.0000, 0 -> 1
a : -593.0000, 1 -> 0
a : 567.0000, 2 -> 7
a : -857.0000, 3 -> 4
a : -826.0000, 4 -> 3
b : 612.0000, 5 -> 2
a : 411.0000, 6 -> 4
a : -829.0000, 7 -> 4
