a : 911.0000, 0 -> 2
b : 545.0000, 0 -> 7
c : -572.0000, 0 -> 3
d : -710.0000, 0 -> 0
a : 548.0000, 1 -> 1
b : -459.0000, 1 -> 4
c : -687.0000, 1 -> 1
d : -850.0000, 1 -> 2
a : 20.0000, 2 -> 0
b : 591.0000, 2 -> 5
c : 824.0000, 2 -> 7
d : 961.0000, 2 -> 3
a : 138.0000, 3 -> 4
b : -132.0000, 3 -> 2
c : 471.0000, 3 -> 2
d : 696.0000, 3 -> 2
a : -319.0000, 4 -> 4
b : -660.0000, 4 -> 3
c : 968.0000, 4 -> 2
d : -583.0000, 4 -> 5
a : 747.0000, 5 -> 2
b : -102.0000, 5 -> 7
c : 563.0000, 5 -> 2
d : 702.0000, 5 -> 7
a : 183.0000, 6 -> 3
b : -619.0000, 6 -> 5
c : 125.0000, 6 -> 6
d : -662.0000, 6 -> 3
a : -435.0000, 7 -> 5
b : -852.0000, 7 -> 1
c : 494.0000, 7 -> 0
d : -875.0000, 7 -> 5
b : 38.0000, 0 -> 4
b : -278.0000, 0 -> 4
b : -661.0000, 1 -> 7
c : 716.0000, 1 -> 4
d : -839.0000, 2 -> 5
a : -46.0000, 2 -> 4
b : 862.0000, 3 -> 6
c : 317.0000, 3 -> 0
a : -827.0000, 4 -> 1
c : -298.0000, 4 -> 7
b : -621.0000, 5 -> 5
a : 381.0000, 5 -> 1
a : 427.0000, 6 -> 6
c : -125.0000, 6 -> 1
b : -127.0000, 7 -> 1
c : -405.0000, 7 -> 2
