a : -548.0000, 0 -> 2
b : 26.0000, 0 -> 1
c : -308.0000, 0 -> 6
d : -690.0000, 0 -> 7
a : 645.0000, 1 -> 4
b : -21.0000, 1 -> 5
c : -923.0000, 1 -> 3
d : -630.0000, 1 -> 1
a : 638.0000, 2 -> 2
b : -746.0000, 2 -> 0
c : -970.0000, 2 -> 4
d : -48.0000, 2 -> 2
a : -400.0000, 3 -> 4
b : 206.0000, 3 -> 4
c : 814.0000, 3 -> 2
d : -992.0000, 3 -> 0
a : -838.0000, 4 -> 2
b : -883.0000, 4 -> 4
c : 165.0000, 4 -> 3
d : -742.0000, 4 -> 2
a : 133.0000, 5 -> 2
b : 642.0000, 5 -> 4
c : -8.0000, 5 -> 7
d : 657.0000, 5 -> 7
a : -290.0000, 6 -> 2
b : 656.0000, 6 -> 2
c : 849.0000, 6 -> 0
d : 448.0000, 6 -> 7
a : 747.0000, 7 -> 7
b : 515.0000, 7 -> 3
c : 252.0000, 7 -> 2
d : 25.0000, 7 -> 1
b : -859.0000, 0 -> 7
b : 35.0000, 0 -> 3
c : -743.0000, 1 -> 1
d : -432.0000, 1 -> 4
d : 133.0000, 2 -> 1
a : -867.0000, 2 -> 2
c : -44.0000, 3 -> 5
d : 917.0000, 3 -> 2
c : 618.0000, 4 -> 7
c : -45.0000, 4 -> 6
a : 945.0000, 5 -> 0
b : -332.0000, 5 -> 5
d : 182.0000, 6 -> 6
a : -419.0000, 6 -> 4
d : 416.0000, 7 -> 7
a : 64.0000, 7 -> 5
