a : 931.0000, 0 -> 7
b : -937.0000, 0 -> 5
c : -624.0000, 0 -> 3
d : -739.0000, 0 -> 7
a : 228.0000, 1 -> 3
b : -162.0000, 1 -> 7
c : 618.0000, 1 -> 3
d : 734.0000, 1 -> 1
a : 788.0000, 2 -> 0
b : -514.0000, 2 -> 3
c : -630.0000, 2 -> 7
d : -309.0000, 2 -> 6
a : -7.0000, 3 -> 6
b : 858.0000, 3 -> 3
c : -137.0000, 3 -> 6
d : 47.0000, 3 -> 0
a : -309.0000, 4 -> 4
b : 242.0000, 4 -> 7
c : 655.0000, 4 -> 5
d : 110.0000, 4 -> 0
a : 832.0000, 5 -> 3
b : -912.0000, 5 -> 6
c : 418.0000, 5 -> 6
d : 55.0000, 5 -> 3
a : -790.0000, 6 -> 6
b : 975.0000, 6 -> 3
c : -481.0000, 6 -> 1
d : -414.0000, 6 -> 3
a : 615.0000, 7 -> 6
b : -858.0000, 7 -> 0
c : -635.0000, 7 -> 0
d : -882.0000, 7 -> 6
a : -814.0000, 0 -> 5
c : -858.0000, 0 -> 5
b : -692.0000, 1 -> 1
a : 882.0000, 1 -> 2
c : 349.0000, 2 -> 2
d : 870.0000, 2 -> 5
b : 76.0000, 3 -> 3
b : 348.0000, 3 -> 3
b : 730.0000, 4 -> 6
b : 727.0000, 4 -> 5
c : 805.0000, 5 -> 6
b : -636.0000, 5 -> 2
a : 463.0000, 6 -> 1
c : 414.0000, 6 -> 5
c : 408.0000, 7 -> 1
c : 311.0000, 7 -> 7
d : -464.0000, 5 -> 4
