a : 852.0000, 0 -> 6
b : 879.0000, 0 -> 3
a : -892.0000, 1 -> 7
b : 992.0000, 1 -> 4
a : -186.0000, 2 -> 4
b : 312.0000, 2 -> 5
a : 7.0000, 3 -> 7
b : 566.0000, 3 -> 1
a : 920.0000, 4 -> 5
b : 896.0000, 4 -> 3
a : 413.0000, 5 -> 3
b : 978.0000, 5 -> 7
a : -218.0000, 6 -> 3
b : -147.0000, 6 -> 3
a : 789.0000, 7 -> 6
b : 656.0000, 7 -> 5
b : 100.0000, 0 -> 4
b : -361.0000, 1 -> 7
b : -858.0000, 2 -> 2
b : -41.0000, 3 -> 0
a : 351.0000, 4 -> 6
a : -362.0000, 5 -> 7
a : 915.0000, 6 -> 3
a : 773.0000, 7 -> 0
a : 557.0000, 0 -> 2
