a : 194.0000, 0 -> 1
b : -368.0000, 0 -> 1
c : 935.0000, 0 -> 0
d : -799.0000, 0 -> 0
a : -262.0000, 1 -> 3
b : -325.0000, 1 -> 1
c : -878.0000, 1 -> 3
d : 364.0000, 1 -> 1
a : -188.0000, 2 -> 1
b : 231.0000, 2 -> 0
c : 813.0000, 2 -> 1
d : -720.0000, 2 -> 1
a : 449.0000, 3 -> 0
b : 183.0000, 3 -> 2
c : -530.0000, 3 -> 1
d : -677.0000, 3 -> 3
b : 182.0000, 0 -> 3
b : -480.0000, 0 -> 2
b : -115.0000, 1 -> 3
c : 420.0000, 1 -> 0
d : -115.0000, 2 -> 2
b : 934.0000, 2 -> 3
a : 964.0000, 3 -> 0
c : -640.0000, 3 -> 2
