a : -383.0000, 0 -> 0
b : 177.0000, 0 -> 0
c : -608.0000, 0 -> 2
d : 189.0000, 0 -> 1
a : -688.0000, 1 -> 2
b : 289.0000, 1 -> 2
c : 617.0000, 1 -> 1
d : -492.0000, 1 -> 0
a : 512.0000, 2 -> 1
b : -141.0000, 2 -> 1
c : -260.0000, 2 -> 3
d : -872.0000, 2 -> 0
a : -964.0000, 3 -> 1
b : 360.0000, 3 -> 1
c : 849.0000, 3 -> 2
d : 504.0000, 3 -> 2
a : 646.0000, 0 -> 2
d : 902.0000, 0 -> 0
c : 565.0000, 1 -> 1
a : 258.0000, 1 -> 3
b : -47.0000, 2 -> 2
c : -451.0000, 2 -> 0
d : 688.0000, 3 -> 1
c : -634.0000, 3 -> 2
