a : -48.0000, 0 -> 3
b : 248.0000, 0 -> 6
c : -529.0000, 0 -> 5
d : -670.0000, 0 -> 3
a : 328.0000, 1 -> 2
b : 595.0000, 1 -> 2
c : -877.0000, 1 -> 3
d : 425.0000, 1 -> 2
a : 693.0000, 2 -> 0
b : 854.0000, 2 -> 5
c : -838.0000, 2 -> 2
d : 361.0000, 2 -> 0
a : -464.0000, 3 -> 4
b : 732.0000, 3 -> 6
c : 253.0000, 3 -> 4
d : -474.0000, 3 -> 2
a : -11.0000, 4 -> 0
b : -913.0000, 4 -> 0
c : 174.0000, 4 -> 4
d : 643.0000, 4 -> 0
a : -361.0000, 5 -> 1
b : -507.0000, 5 -> 4
c : -40.0000, 5 -> 4
d : 961.0000, 5 -> 6
a : -460.0000, 6 -> 6
b : 269.0000, 6 -> 1
c : -870.0000, 6 -> 0
d : -611.0000, 6 -> 6
a : -710.0000, 7 -> 0
b : -368.0000, 7 -> 5
c : 934.0000, 7 -> 0
d : 865.0000, 7 -> 2
d : -54.0000, 0 -> 3
a : -432.0000, 0 -> 5
a : -512.0000, 1 -> 4
c : 547.0000, 1 -> 2
a : -217.0000, 2 -> 6
b : -429.0000, 2 -> 5
c : 204.0000, 3 -> 0
c : -499.0000, 3 -> 0
a : -481.0000, 4 -> 0
a : -350.0000, 4 -> 2
c : 285.0000, 5 -> 4
a : 787.0000, 5 -> 7
a : -213.0000, 6 -> 5
a : -901.0000, 6 -> 0
b : -294.0000, 7 -> 7
a : -510.0000, 7 -> 1
