a : 419.0000, 0 -> 0
b : -229.0000, 0 -> 2
c : 893.0000, 0 -> 2
d : -757.0000, 0 -> 3
a : 70.0000, 1 -> 2
b : -972.0000, 1 -> 2
c : -685.0000, 1 -> 3
d : -302.0000, 1 -> 1
a : -828.0000, 2 -> 1
b : -325.0000, 2 -> 0
c : -710.0000, 2 -> 0
d : -917.0000, 2 -> 2
a : -173.0000, 3 -> 2
b : 804.0000, 3 -> 0
c : 224.0000, 3 -> 2
d : 120.0000, 3 -> 1
a : -51.0000, 0 -> 1
a : 59.0000, 0 -> 0
b : -812.0000, 1 -> 1
a : 833.0000, 1 -> 3
c : 77.0000, 2 -> 2
d : -27.0000, 2 -> 1
c : -222.0000, 3 -> 0
c : -73.0000, 3 -> 1
