a : -206.0000, 0 -> 6
b : -581.0000, 0 -> 4
c : -430.0000, 0 -> 6
d : -553.0000, 0 -> 6
a : -366.0000, 1 -> 2
b : -359.0000, 1 -> 6
c : -518.0000, 1 -> 4
d : 581.0000, 1 -> 5
a : -181.0000, 2 -> 7
b : -841.0000, 2 -> 1
c : -608.0000, 2 -> 7
d : 951.0000, 2 -> 0
a : 543.0000, 3 -> 7
b : 35.0000, 3 -> 4
c : 495.0000, 3 -> 0
d : -779.0000, 3 -> 7
a : 389.0000, 4 -> 2
b : 967.0000, 4 -> 6
c : -647.0000, 4 -> 0
d : 749.0000, 4 -> 2
a : 642.0000, 5 -> 4
b : -97.0000, 5 -> 2
c : -131.0000, 5 -> 6
d : 862.0000, 5 -> 1
a : 520.0000, 6 -> 2
b : 48.0000, 6 -> 2
c : -473.0000, 6 -> 1
d : 47.0000, 6 -> 5
a : -610.0000, 7 -> 3
b : -652.0000, 7 -> 1
c : 274.0000, 7 -> 3
d : -388.0000, 7 -> 5
b : -487.0000, 0 -> 7
b : 747.0000, 0 -> 2
d : 720.0000, 1 -> 4
a : -888.0000, 1 -> 5
d : 330.0000, 2 -> 3
b : -968.0000, 2 -> 6
d : -913.0000, 3 -> 0
d : -753.0000, 3 -> 4
a : 768.0000, 4 -> 0
a : -756.0000, 4 -> 6
a : -159.0000, 5 -> 2
c : 408.0000, 5 -> 7
d : -783.0000, 6 -> 1
c : -961.0000, 6 -> 6
a : -658.0000, 7 -> 5
b : 594.0000, 7 -> 2
