a : 47.0000, 0 -> 3
b : -571.0000, 0 -> 0
c : -834.0000, 0 -> 3
d : -236.0000, 0 -> 1
a : -620.0000, 1 -> 3
b : -246.0000, 1 -> 1
c : 540.0000, 1 -> 1
d : -544.0000, 1 -> 3
a : 986.0000, 2 -> 1
b : -115.0000, 2 -> 0
c : 757.0000, 2 -> 3
d : 510.0000, 2 -> 3
a : 560.0000, 3 -> 1
b : -529.0000, 3 -> 3
c : -287.0000, 3 -> 1
d : 932.0000, 3 -> 2
d : -750.0000, 0 -> 3
c : 316.0000, 0 -> 1
b : -543.0000, 1 -> 3
d : -894.0000, 1 -> 2
a : 547.0000, 2 -> 0
c : 903.0000, 2 -> 0
d : 619.0000, 3 -> 0
c : -149.0000, 3 -> 3
