a : 997.0000, 0 -> 5
b : -69.0000, 0 -> 4
a : 599.0000, 1 -> 6
b : 26.0000, 1 -> 0
a : -971.0000, 2 -> 0
b : -438.0000, 2 -> 3
a : -753.0000, 3 -> 7
b : 42.0000, 3 -> 4
a : 908.0000, 4 -> 5
b : -403.0000, 4 -> 1
a : 623.0000, 5 -> 0
b : -602.0000, 5 -> 7
a : -782.0000, 6 -> 5
b : 189.0000, 6 -> 7
a : -607.0000, 7 -> 4
b : -119.0000, 7 -> 2
b : -917.0000, 0 -> 3
a : -313.0000, 1 -> 5
a : -619.0000, 2 -> 0
a : -851.0000, 3 -> 2
b : 223.0000, 4 -> 5
a : 160.0000, 5 -> 5
b : -106.0000, 6 -> 2
a : -83.0000, 7 -> 7
