a : -33.0000, 0 -> 1
b : 526.0000, 0 -> 2
c : 176.0000, 0 -> 1
d : 586.0000, 0 -> 1
a : 139.0000, 1 -> 3
b : 56.0000, 1 -> 0
c : -294.0000, 1 -> 0
d : -128.0000, 1 -> 0
a : 764.0000, 2 -> 0
b : 867.0000, 2 -> 0
c : 369.0000, 2 -> 3
d : 370.0000, 2 -> 1
a : -280.0000, 3 -> 3
b : 902.0000, 3 -> 2
c : -278.0000, 3 -> 0
d : 106.0000, 3 -> 0
d : -254.0000, 0 -> 2
d : 659.0000, 0 -> 3
a : 70.0000, 1 -> 2
c : -305.0000, 1 -> 2
d : 678.0000, 2 -> 3
d : -87.0000, 2 -> 3
d : 224.0000, 3 -> 0
c : 943.0000, 3 -> 2
