a : -814.0000, 0 -> 1
b : -12.0000, 0 -> 0
c : -216.0000, 0 -> 1
d : -201.0000, 0 -> 3
a : 900.0000, 1 -> 2
b : 335.0000, 1 -> 2
c : 669.0000, 1 -> 2
d : -460.0000, 1 -> 3
a : -103.0000, 2 -> 1
b : -888.0000, 2 -> 2
c : 695.0000, 2 -> 1
d : -547.0000, 2 -> 2
a : 122.0000, 3 -> 1
b : 167.0000, 3 -> 0
c : 435.0000, 3 -> 0
d : 832.0000, 3 -> 0
b : 409.0000, 0 -> 2
d : 156.0000, 0 -> 0
c : -392.0000, 1 -> 2
a : -152.0000, 1 -> 1
a : 2.0000, 2 -> 0
c : 310.0000, 2 -> 1
d : -383.0000, 3 -> 3
c : -501.0000, 3 -> 0
