a : -505.0000, 0 -> 1
b : 661.0000, 0 -> 3
c : 558.0000, 0 -> 3
d : -887.0000, 0 -> 3
a : -991.0000, 1 -> 0
b : -872.0000, 1 -> 3
c : -409.0000, 1 -> 1
d : 932.0000, 1 -> 3
a : -853.0000, 2 -> 3
b : 653.0000, 2 -> 2
c : 154.0000, 2 -> 1
d : -876.0000, 2 -> 2
a : -634.0000, 3 -> 2
b : -703.0000, 3 -> 0
c : 217.0000, 3 -> 0
d : 91.0000, 3 -> 0
b : 865.0000, 0 -> 2
b : 605.0000, 0 -> 2
d : -556.0000, 1 -> 3
b : 972.0000, 1 -> 3
c : 612.0000, 2 -> 3
c : -315.0000, 2 -> 3
c : 98.0000, 3 -> 3
a : 240.0000, 3 -> 1
