a : 0.0000, 0 -> 2
b : 855.0000, 0 -> 5
c : -241.0000, 0 -> 2
d : -571.0000, 0 -> 2
a : -291.0000, 1 -> 4
b : -496.0000, 1 -> 7
c : -640.0000, 1 -> 1
d : -845.0000, 1 -> 4
a : 994.0000, 2 -> 2
b : -946.0000, 2 -> 6
c : 56.0000, 2 -> 0
d : -955.0000, 2 -> 3
a : -759.0000, 3 -> 4
b : 529.0000, 3 -> 1
c : -382.0000, 3 -> 0
d : 827.0000, 3 -> 6
a : 206.0000, 4 -> 2
b : 5.0000, 4 -> 6
c : 473.0000, 4 -> 5
d : -994.0000, 4 -> 0
a : 479.0000, 5 -> 7
b : -885.0000, 5 -> 6
c : -275.0000, 5 -> 3
d : -611.0000, 5 -> 1
a : 503.0000, 6 -> 3
b : 584.0000, 6 -> 4
c : -449.0000, 6 -> 0
d : 669.0000, 6 -> 1
a : -859.0000, 7 -> 2
b : 224.0000, 7 -> 7
c : -456.0000, 7 -> 1
d : 493.0000, 7 -> 2
a : -333.0000, 0 -> 4
c : 947.0000, 0 -> 2
d : -788.0000, 1 -> 5
b : 661.0000, 1 -> 3
a : -751.0000, 2 -> 4
b : -960.0000, 2 -> 0
b : -187.0000, 3 -> 5
c : -179.0000, 3 -> 3
c : 735.0000, 4 -> 7
c : -742.0000, 4 -> 3
d : -955.0000, 5 -> 3
d : 197.0000, 5 -> 2
a : -351.0000, 6 -> 3
a : -220.0000, 6 -> 2
d : -37.0000, 7 -> 0
d : -888.0000, 7 -> 4
