a : 832.0000, 0 -> 0
b : 640.0000, 0 -> 4
a : 662.0000, 1 -> 5
b : -886.0000, 1 -> 5
a : 491.0000, 2 -> 2
b : 526.0000, 2 -> 5
a : -6.0000, 3 -> 6
b : -549.0000, 3 -> 2
a : 307.0000, 4 -> 6
b : -321.0000, 4 -> 2
a : 340.0000, 5 -> 6
b : -434.0000, 5 -> 3
a : -72.0000, 6 -> 1
b : 502.0000, 6 -> 2
a : 410.0000, 7 -> 0
b : -991.0000, 7 -> 2
a : 406.0000, 0 -> 2
a : -28.0000, 1 -> 4
a : 820.0000, 2 -> 1
b : 526.0000, 3 -> 7
a : 912.0000, 4 -> 0
b : 637.0000, 5 -> 7
a : -198.0000, 6 -> 1
b : -237.0000, 7 -> 1
