a : 390.0000, 0 -> 1
b : -692.0000, 0 -> 7
a : 422.0000, 1 -> 1
b : -82.0000, 1 -> 0
a : 87.0000, 2 -> 1
b : 430.0000, 2 -> 3
a : 360.0000, 3 -> 5
b : -294.0000, 3 -> 1
a : 260.0000, 4 -> 2
b : 787.0000, 4 -> 3
a : 873.0000, 5 -> 6
b : -568.0000, 5 -> 6
a : -13.0000, 6 -> 1
b : 54.0000, 6 -> 2
a : 957.0000, 7 -> 1
b : -79.0000, 7 -> 7
a : -453.0000, 0 -> 1
b : -212.0000, 1 -> 6
a : -218.0000, 2 -> 0
b : 286.0000, 3 -> 6
b : 532.0000, 4 -> 2
a : 24.0000, 5 -> 3
a : 264.0000, 6 -> 2
a : -23.0000, 7 -> 0
b : 162.0000, 3 -> 4
