a : 905.0000, 0 -> 3
b : 260.0000, 0 -> 1
c : 316.0000, 0 -> 3
d : -362.0000, 0 -> 3
a : -138.0000, 1 -> 0
b : -435.0000, 1 -> 1
c : 173.0000, 1 -> 0
d : -328.0000, 1 -> 1
a : 740.0000, 2 -> 1
b : -279.0000, 2 -> 1
c : 787.0000, 2 -> 2
d : -170.0000, 2 -> 0
a : -968.0000, 3 -> 1
b : -94.0000, 3 -> 0
c : 897.0000, 3 -> 3
d : 684.0000, 3 -> 3
d : 308.0000, 0 -> 2
a : -738.0000, 0 -> 3
c : -545.0000, 1 -> 2
a : 830.0000, 1 -> 2
b : 691.0000, 2 -> 0
b : -507.0000, 2 -> 2
d : 803.0000, 3 -> 0
a : 350.0000, 3 -> 2
