a : 221.0000, 0 -> 4
b : 541.0000, 0 -> 6
a : 663.0000, 1 -> 7
b : -51.0000, 1 -> 3
a : 391.0000, 2 -> 0
b : -143.0000, 2 -> 7
a : 362.0000, 3 -> 0
b : -441.0000, 3 -> 4
a : -522.0000, 4 -> 3
b : 686.0000, 4 -> 5
a : -924.0000, 5 -> 6
b : 77.0000, 5 -> 0
a : 331.0000, 6 -> 5
b : 527.0000, 6 -> 6
a : -985.0000, 7 -> 2
b : 932.0000, 7 -> 2
a : -279.0000, 0 -> 3
b : -383.0000, 1 -> 0
b : -332.0000, 2 -> 2
a : 348.0000, 3 -> 7
a : -848.0000, 4 -> 3
a : -326.0000, 5 -> 1
a : -814.0000, 6 -> 5
a : 386.0000, 7 -> 0
