a : 325.0000, 0 -> 7
b : -307.0000, 0 -> 6
a : -63.0000, 1 -> 5
b : 360.0000, 1 -> 3
a : 719.0000, 2 -> 2
b : -684.0000, 2 -> 3
a : -301.0000, 3 -> 3
b : 887.0000, 3 -> 5
a : 987.0000, 4 -> 3
b : 253.0000, 4 -> 3
a : 820.0000, 5 -> 5
b : 683.0000, 5 -> 4
a : 156.0000, 6 -> 2
b : -333.0000, 6 -> 1
a : -452.0000, 7 -> 6
b : 235.0000, 7 -> 1
a : -23.0000, 0 -> 5
b : 142.0000, 1 -> 4
b : -300.0000, 2 -> 2
a : -59.0000, 3 -> 7
b : 753.0000, 4 -> 4
b : -314.0000, 5 -> 6
b : 181.0000, 6 -> 3
b : 632.0000, 7 -> 0
