a : 239.0000, 0 -> 2
b : -683.0000, 0 -> 2
c : -608.0000, 0 -> 5
d : -335.0000, 0 -> 6
a : 437.0000, 1 -> 7
b : -287.0000, 1 -> 0
c : 857.0000, 1 -> 3
d : 909.0000, 1 -> 6
a : -611.0000, 2 -> 1
b : -514.0000, 2 -> 3
c : 192.0000, 2 -> 0
d : 12.0000, 2 -> 1
a : -113.0000, 3 -> 1
b : -289.0000, 3 -> 4
c : 444.0000, 3 -> 2
d : -673.0000, 3 -> 1
a : 813.0000, 4 -> 7
b : 913.0000, 4 -> 0
c : -769.0000, 4 -> 2
d : -847.0000, 4 -> 1
a : 428.0000, 5 -> 3
b : -679.0000, 5 -> 2
c : -467.0000, 5 -> 6
d : -620.0000, 5 -> 7
a : 125.0000, 6 -> 3
b : 634.0000, 6 -> 4
c : 492.0000, 6 -> 0
d : -536.0000, 6 -> 5
a : -478.0000, 7 -> 4
b : -705.0000, 7 -> 3
c : 10.0000, 7 -> 6
d : -117.0000, 7 -> 5
c : -228.0000, 0 -> 7
c : 745.0000, 0 -> 6
c : -884.0000, 1 -> 4
c : 116.0000, 1 -> 2
d : 511.0000, 2 -> 4
a : -707.0000, 2 -> 3
a : -341.0000, 3 -> 2
a : 402.0000, 3 -> 5
c : 235.0000, 4 -> 5
a : -351.0000, 4 -> 3
c : 918.0000, 5 -> 2
d : 437.0000, 5 -> 2
c : -833.0000, 6 -> 3
a : 628.0000, 6 -> 5
b : 448.0000, 7 -> 5
d : 911.0000, 7 -> 3
