a : -918.0000, 0 -> 6
b : -328.0000, 0 -> 6
c : 55.0000, 0 -> 0
d : 994.0000, 0 -> 7
a : -601.0000, 1 -> 1
b : 733.0000, 1 -> 2
c : -709.0000, 1 -> 1
d : -407.0000, 1 -> 6
a : -481.0000, 2 -> 1
b : 929.0000, 2 -> 4
c : 8.0000, 2 -> 5
d : 51.0000, 2 -> 0
a : 731.0000, 3 -> 6
b : -802.0000, 3 -> 4
c : -448.0000, 3 -> 5
d : -589.0000, 3 -> 3
a : 1000.0000, 4 -> 0
b : 288.0000, 4 -> 0
c : -19.0000, 4 -> 1
d : -36.0000, 4 -> 4
a : -752.0000, 5 -> 4
b : 167.0000, 5 -> 4
c : 86.0000, 5 -> 0
d : -395.0000, 5 -> 4
a : -151.0000, 6 -> 0
b : -651.0000, 6 -> 0
c : -177.0000, 6 -> 4
d : 342.0000, 6 -> 3
a : -11.0000, 7 -> 6
b : -976.0000, 7 -> 2
c : -937.0000, 7 -> 2
d : -402.0000, 7 -> 2
d : 861.0000, 0 -> 3
a : 204.0000, 0 -> 1
d : -14.0000, 1 -> 0
d : 85.0000, 1 -> 5
b : 29.0000, 2 -> 6
c : 798.0000, 2 -> 1
a : 333.0000, 3 -> 5
d : -319.0000, 3 -> 4
b : -89.0000, 4 -> 3
b : -838.0000, 4 -> 2
d : -193.0000, 5 -> 5
c : 781.0000, 5 -> 7
d : 859.0000, 6 -> 7
b : -40.0000, 6 -> 5
c : 945.0000, 7 -> 5
b : -739.0000, 7 -> 1
