a : -73.0000, 0 -> 5
b : 182.0000, 0 -> 2
a : 895.0000, 1 -> 1
b : 765.0000, 1 -> 7
a : 825.0000, 2 -> 2
b : 247.0000, 2 -> 7
a : -321.0000, 3 -> 3
b : -110.0000, 3 -> 5
a : 700.0000, 4 -> 3
b : -128.0000, 4 -> 0
a : 696.0000, 5 -> 5
b : -750.0000, 5 -> 3
a : -142.0000, 6 -> 6
b : -939.0000, 6 -> 3
a : -801.0000, 7 -> 7
b : 605.0000, 7 -> 7
b : 112.0000, 0 -> 0
b : 381.0000, 1 -> 4
a : -811.0000, 2 -> 4
b : 423.0000, 3 -> 1
b : 87.0000, 4 -> 7
b : -598.0000, 5 -> 5
a : -194.0000, 6 -> 7
a : 808.0000, 7 -> 1
b : 383.0000, 0 -> 6
