a : -792.0000, 0 -> 1
b : -337.0000, 0 -> 2
c : -251.0000, 0 -> 1
d : 887.0000, 0 -> 3
a : -52.0000, 1 -> 5
b : 612.0000, 1 -> 0
c : -788.0000, 1 -> 6
d : -467.0000, 1 -> 0
a : -383.0000, 2 -> 6
b : -836.0000, 2 -> 0
c : 975.0000, 2 -> 1
d : -140.0000, 2 -> 0
a : -999.0000, 3 -> 5
b : -556.0000, 3 -> 3
c : 523.0000, 3 -> 0
d : -411.0000, 3 -> 0
a : 225.0000, 4 -> 1
b : 531.0000, 4 -> 1
c : -830.0000, 4 -> 1
d : 78.0000, 4 -> 2
a : -947.0000, 5 -> 0
b : -868.0000, 5 -> 3
c : 42.0000, 5 -> 3
d : 229.0000, 5 -> 4
a : 799.0000, 6 -> 7
b : 147.0000, 6 -> 7
c : 938.0000, 6 -> 5
d : -750.0000, 6 -> 3
a : -343.0000, 7 -> 5
b : 623.0000, 7 -> 0
c : -187.0000, 7 -> 0
d : 702.0000, 7 -> 2
c : -366.0000, 0 -> 0
d : -939.0000, 0 -> 7
b : 777.0000, 1 -> 2
a : -18.0000, 1 -> 5
d : -622.0000, 2 -> 7
a : -943.0000, 2 -> 4
c : 99.0000, 3 -> 4
b : -450.0000, 3 -> 7
d : 551.0000, 4 -> 1
b : 180.0000, 4 -> 6
d : 966.0000, 5 -> 0
c : -910.0000, 5 -> 4
a : 770.0000, 6 -> 7
c : 233.0000, 6 -> 6
b : 364.0000, 7 -> 6
b : 498.0000, 7 -> 3
