a : 20.0000, 0 -> 3
b : -509.0000, 0 -> 7
a : 302.0000, 1 -> 4
b : 451.0000, 1 -> 3
a : 394.0000, 2 -> 4
b : 168.0000, 2 -> 2
a : -744.0000, 3 -> 7
b : -716.0000, 3 -> 6
a : 560.0000, 4 -> 3
b : 170.0000, 4 -> 2
a : -792.0000, 5 -> 1
b : -468.0000, 5 -> 5
a : -252.0000, 6 -> 3
b : -922.0000, 6 -> 4
a : -442.0000, 7 -> 0
b : -394.0000, 7 -> 1
b : -376.0000, 0 -> 1
b : 690.0000, 1 -> 3
b : -289.0000, 2 -> 3
b : -807.0000, 3 -> 7
b : -770.0000, 4 -> 1
a : -929.0000, 5 -> 7
b : -894.0000, 6 -> 2
a : 979.0000, 7 -> 2
a : -40.0000, 2 -> 5
