a : -120.0000, 0 -> 1
b : 108.0000, 0 -> 7
c : -290.0000, 0 -> 0
d : -838.0000, 0 -> 4
a : 724.0000, 1 -> 7
b : -679.0000, 1 -> 5
c : 595.0000, 1 -> 3
d : -73.0000, 1 -> 4
a : -733.0000, 2 -> 7
b : -431.0000, 2 -> 3
c : -680.0000, 2 -> 3
d : -860.0000, 2 -> 1
a : 706.0000, 3 -> 7
b : -111.0000, 3 -> 1
c : -308.0000, 3 -> 2
d : -788.0000, 3 -> 7
a : 966.0000, 4 -> 3
b : 600.0000, 4 -> 5
c : -395.0000, 4 -> 2
d : -127.0000, 4 -> 7
a : 398.0000, 5 -> 5
b : 763.0000, 5 -> 4
c : 301.0000, 5 -> 0
d : 962.0000, 5 -> 4
a : -712.0000, 6 -> 2
b : -393.0000, 6 -> 4
c : -768.0000, 6 -> 1
d : 996.0000, 6 -> 4
a : 152.0000, 7 -> 7
b : 77.0000, 7 -> 6
c : -865.0000, 7 -> 2
d : -487.0000, 7 -> 1
d : -509.0000, 0 -> 2
a : 812.0000, 0 -> 7
a : -214.0000, 1 -> 6
c : 352.0000, 1 -> 0
d : -660.0000, 2 -> 5
d : 461.0000, 2 -> 4
a : 674.0000, 3 -> 2
a : -179.0000, 3 -> 6
d : 211.0000, 4 -> 7
a : 727.0000, 4 -> 4
b : -414.0000, 5 -> 7
b : 430.0000, 5 -> 0
a : 181.0000, 6 -> 3
b : -141.0000, 6 -> 1
c : -329.0000, 7 -> 0
b : -547.0000, 7 -> 0
