a : 45.0000, 0 -> 1
b : 520.0000, 0 -> 1
c : -661.0000, 0 -> 4
d : 414.0000, 0 -> 5
a : 281.0000, 1 -> 0
b : -918.0000, 1 -> 5
c : -786.0000, 1 -> 2
d : 343.0000, 1 -> 3
a : -878.0000, 2 -> 5
b : 780.0000, 2 -> 0
c : -346.0000, 2 -> 5
d : 712.0000, 2 -> 2
a : -104.0000, 3 -> 0
b : 553.0000, 3 -> 2
c : -266.0000, 3 -> 0
d : -39.0000, 3 -> 1
a : 442.0000, 4 -> 1
b : 571.0000, 4 -> 4
c : 763.0000, 4 -> 6
d : -725.0000, 4 -> 3
a : -842.0000, 5 -> 2
b : 77.0000, 5 -> 0
c : 293.0000, 5 -> 5
d : -933.0000, 5 -> 1
a : 382.0000, 6 -> 4
b : -634.0000, 6 -> 5
c : 532.0000, 6 -> 5
d : 986.0000, 6 -> 1
a : 599.0000, 7 -> 0
b : 740.0000, 7 -> 5
c : -991.0000, 7 -> 2
d : -399.0000, 7 -> 2
d : -115.0000, 0 -> 0
a : -258.0000, 0 -> 5
c : 169.0000, 1 -> 7
a : 201.0000, 1 -> 7
c : -665.0000, 2 -> 1
a : 116.0000, 2 -> 3
d : -513.0000, 3 -> 0
c : -211.0000, 3 -> 3
b : -598.0000, 4 -> 3
b : 184.0000, 4 -> 3
c : -424.0000, 5 -> 1
b : -902.0000, 5 -> 1
a : -366.0000, 6 -> 2
a : 187.0000, 6 -> 2
a : -333.0000, 7 -> 7
c : -165.0000, 7 -> 5
