a : -885.0000, 0 -> 3
b : 782.0000, 0 -> 0
c : -685.0000, 0 -> 0
d : 552.0000, 0 -> 0
a : 928.0000, 1 -> 1
b : -786.0000, 1 -> 0
c : -108.0000, 1 -> 1
d : 937.0000, 1 -> 2
a : -17.0000, 2 -> 3
b : 847.0000, 2 -> 3
c : -8.0000, 2 -> 1
d : -121.0000, 2 -> 1
a : 641.0000, 3 -> 2
b : 913.0000, 3 -> 3
c : 825.0000, 3 -> 1
d : -100.0000, 3 -> 3
a : 124.0000, 0 -> 2
b : 249.0000, 0 -> 3
d : 320.0000, 1 -> 1
b : -98.0000, 1 -> 2
d : 61.0000, 2 -> 2
c : 270.0000, 2 -> 0
c : -261.0000, 3 -> 3
d : 910.0000, 3 -> 0
