a : 59.0000, 0 -> 0
b : -407.0000, 0 -> 2
c : -623.0000, 0 -> 0
d : -381.0000, 0 -> 1
a : 966.0000, 1 -> 1
b : 115.0000, 1 -> 0
c : 861.0000, 1 -> 1
d : -132.0000, 1 -> 0
a : 859.0000, 2 -> 2
b : -341.0000, 2 -> 3
c : -422.0000, 2 -> 3
d : 232.0000, 2 -> 1
a : 985.0000, 3 -> 2
b : -468.0000, 3 -> 2
c : -594.0000, 3 -> 0
d : 297.0000, 3 -> 0
c : 169.0000, 0 -> 1
d : -512.0000, 0 -> 3
c : 647.0000, 1 -> 0
a : -152.0000, 1 -> 2
b : -173.0000, 2 -> 2
d : 432.0000, 2 -> 2
c : 784.0000, 3 -> 2
a : -353.0000, 3 -> 0
