a : -270.0000, 0 -> 3
b : -271.0000, 0 -> 3
a : 845.0000, 1 -> 1
b : 532.0000, 1 -> 3
a : -14.0000, 2 -> 3
b : -1.0000, 2 -> 6
a : -592.0000, 3 -> 0
b : -723.0000, 3 -> 7
a : -26.0000, 4 -> 2
b : -523.0000, 4 -> 7
a : 855.0000, 5 -> 3
b : 657.0000, 5 -> 3
a : -118.0000, 6 -> 5
b : 532.0000, 6 -> 6
a : -84.0000, 7 -> 0
b : -599.0000, 7 -> 7
a : -926.0000, 0 -> 2
a : 792.0000, 1 -> 2
a : 245.0000, 2 -> 2
a : -762.0000, 3 -> 7
a : -541.0000, 4 -> 1
a : 657.0000, 5 -> 0
a : 425.0000, 6 -> 0
a : 644.0000, 7 -> 2
a : -910.0000, 3 -> 4
