a : 689.0000, 0 -> 4
b : -469.0000, 0 -> 1
a : 482.0000, 1 -> 0
b : 774.0000, 1 -> 6
a : -509.0000, 2 -> 0
b : 210.0000, 2 -> 7
a : -598.0000, 3 -> 4
b : -316.0000, 3 -> 7
a : 618.0000, 4 -> 1
b : 491.0000, 4 -> 0
a : 452.0000, 5 -> 5
b : 859.0000, 5 -> 1
a : -864.0000, 6 -> 6
b : 718.0000, 6 -> 7
a : 858.0000, 7 -> 3
b : 574.0000, 7 -> 0
a : -583.0000, 0 -> 1
b : -301.0000, 1 -> 2
b : -845.0000, 2 -> 2
a : -509.0000, 3 -> 4
b : 25.0000, 4 -> 0
b : 181.0000, 5 -> 7
a : -86.0000, 6 -> 5
b : -848.0000, 7 -> 5
