a : -429.0000, 0 -> 0
b : -691.0000, 0 -> 1
a : -53.0000, 1 -> 5
b : 194.0000, 1 -> 1
a : 548.0000, 2 -> 7
b : 116.0000, 2 -> 1
a : -697.0000, 3 -> 3
b : -361.0000, 3 -> 4
a : 975.0000, 4 -> 4
b : 731.0000, 4 -> 7
a : 28.0000, 5 -> 5
b : -484.0000, 5 -> 0
a : -653.0000, 6 -> 0
b : 769.0000, 6 -> 0
a : 88.0000, 7 -> 4
b : -483.0000, 7 -> 3
a : 572.0000, 0 -> 3
a : -8.0000, 1 -> 2
b : 97.0000, 2 -> 5
a : 967.0000, 3 -> 4
b : -616.0000, 4 -> 0
b : 126.0000, 5 -> 6
a : -618.0000, 6 -> 5
b : 51.0000, 7 -> 0
