a : -935.0000, 0 -> 3
b : 726.0000, 0 -> 4
a : 413.0000, 1 -> 6
b : 368.0000, 1 -> 2
a : -116.0000, 2 -> 0
b : -919.0000, 2 -> 7
a : -588.0000, 3 -> 0
b : -42.0000, 3 -> 7
a : 361.0000, 4 -> 4
b : 735.0000, 4 -> 6
a : 526.0000, 5 -> 5
b : -761.0000, 5 -> 2
a : 412.0000, 6 -> 0
b : -736.0000, 6 -> 1
a : -874.0000, 7 -> 6
b : -811.0000, 7 -> 1
b : -716.0000, 0 -> 1
a : 794.0000, 1 -> 3
a : -380.0000, 2 -> 1
a : 808.0000, 3 -> 1
a : -680.0000, 4 -> 2
b : 938.0000, 5 -> 1
a : 145.0000, 6 -> 1
a : -327.0000, 7 -> 2
b : 292.0000, 2 -> 5
