a : -727.0000, 0 -> 4
b : 243.0000, 0 -> 2
a : -83.0000, 1 -> 7
b : -726.0000, 1 -> 1
a : -165.0000, 2 -> 1
b : 846.0000, 2 -> 3
a : 167.0000, 3 -> 6
b : 698.0000, 3 -> 4
a : 575.0000, 4 -> 4
b : 137.0000, 4 -> 6
a : 662.0000, 5 -> 2
b : 364.0000, 5 -> 3
a : 462.0000, 6 -> 0
b : -231.0000, 6 -> 0
a : -562.0000, 7 -> 5
b : 796.0000, 7 -> 7
a : -562.0000, 0 -> 4
a : -840.0000, 1 -> 2
b : 124.0000, 2 -> 3
a : 389.0000, 3 -> 7
a : -650.0000, 4 -> 3
b : -276.0000, 5 -> 7
b : 73.0000, 6 -> 2
b : -927.0000, 7 -> 0
