a : 144.0000, 0 -> 6
b : -533.0000, 0 -> 6
a : 962.0000, 1 -> 1
b : -548.0000, 1 -> 2
a : -201.0000, 2 -> 7
b : 142.0000, 2 -> 0
a : -953.0000, 3 -> 4
b : -505.0000, 3 -> 2
a : 153.0000, 4 -> 0
b : -993.0000, 4 -> 6
a : -932.0000, 5 -> 3
b : 516.0000, 5 -> 3
a : 618.0000, 6 -> 6
b : -571.0000, 6 -> 3
a : 508.0000, 7 -> 5
b : -929.0000, 7 -> 1
b : -609.0000, 0 -> 4
a : -292.0000, 1 -> 0
b : -811.0000, 2 -> 4
a : 500.0000, 3 -> 0
a : 913.0000, 4 -> 4
a : 55.0000, 5 -> 1
b : -161.0000, 6 -> 6
b : -796.0000, 7 -> 5
