a : -244.0000, 0 -> 1
b : -481.0000, 0 -> 2
c : 0.0000, 0 -> 1
d : 466.0000, 0 -> 2
a : 117.0000, 1 -> 2
b : 357.0000, 1 -> 2
c : -172.0000, 1 -> 3
d : -145.0000, 1 -> 1
a : 510.0000, 2 -> 1
b : -92.0000, 2 -> 3
c : 754.0000, 2 -> 1
d : 223.0000, 2 -> 0
a : -595.0000, 3 -> 0
b : -360.0000, 3 -> 2
c : -882.0000, 3 -> 1
d : 971.0000, 3 -> 0
a : -770.0000, 0 -> 0
a : -787.0000, 0 -> 2
a : -833.0000, 1 -> 2
d : 596.0000, 1 -> 0
a : -333.0000, 2 -> 1
c : -409.0000, 2 -> 0
d : -946.0000, 3 -> 2
d : -575.0000, 3 -> 0
