a : -448.0000, 0 -> 7
b : 204.0000, 0 -> 0
c : -224.0000, 0 -> 1
d : 293.0000, 0 -> 0
a : -193.0000, 1 -> 4
b : 681.0000, 1 -> 4
c : 999.0000, 1 -> 1
d : 275.0000, 1 -> 5
a : -812.0000, 2 -> 5
b : 883.0000, 2 -> 5
c : -402.0000, 2 -> 6
d : 86.0000, 2 -> 1
a : -683.0000, 3 -> 3
b : -674.0000, 3 -> 4
c : -676.0000, 3 -> 4
d : -900.0000, 3 -> 6
a : -37.0000, 4 -> 4
b : 322.0000, 4 -> 6
c : -831.0000, 4 -> 6
d : -27.0000, 4 -> 6
a : -815.0000, 5 -> 0
b : 652.0000, 5 -> 0
c : 82.0000, 5 -> 3
d : 898.0000, 5 -> 1
a : -573.0000, 6 -> 5
b : -735.0000, 6 -> 0
c : 964.0000, 6 -> 0
d : 950.0000, 6 -> 7
a : -829.0000, 7 -> 7
b : -884.0000, 7 -> 7
c : -584.0000, 7 -> 1
d : -963.0000, 7 -> 5
a : -628.0000, 0 -> 1
d : 973.0000, 0 -> 4
c : -419.0000, 1 -> 7
c : -487.0000, 1 -> 6
b : -104.0000, 2 -> 0
c : -997.0000, 2 -> 4
d : 391.0000, 3 -> 0
c : -339.0000, 3 -> 1
c : -918.0000, 4 -> 1
d : -75.0000, 4 -> 4
d : -856.0000, 5 -> 6
a : -754.0000, 5 -> 6
c : 76.0000, 6 -> 5
d : -381.0000, 6 -> 6
b : 805.0000, 7 -> 4
b : -745.0000, 7 -> 0
a : 84.0000, 7 -> 2
