a : -404.0000, 0 -> 0
b : 905.0000, 0 -> 3
c : -714.0000, 0 -> 2
d : -247.0000, 0 -> 1
a : 964.0000, 1 -> 3
b : 971.0000, 1 -> 1
c : 994.0000, 1 -> 3
d : 916.0000, 1 -> 2
a : -974.0000, 2 -> 2
b : -111.0000, 2 -> 0
c : 540.0000, 2 -> 2
d : -516.0000, 2 -> 1
a : -940.0000, 3 -> 2
b : -900.0000, 3 -> 0
c : 598.0000, 3 -> 1
d : 329.0000, 3 -> 3
c : -157.0000, 0 -> 2
b : -976.0000, 0 -> 1
a : -176.0000, 1 -> 0
d : -580.0000, 1 -> 0
c : -905.0000, 2 -> 3
b : -508.0000, 2 -> 0
d : 25.0000, 3 -> 3
d : -284.0000, 3 -> 2
