a : -896.0000, 0 -> 1
b : -724.0000, 0 -> 0
c : -363.0000, 0 -> 0
d : -78.0000, 0 -> 3
a : 17.0000, 1 -> 2
b : 948.0000, 1 -> 2
c : 588.0000, 1 -> 0
d : 693.0000, 1 -> 1
a : -763.0000, 2 -> 3
b : 301.0000, 2 -> 2
c : 449.0000, 2 -> 1
d : 191.0000, 2 -> 0
a : 850.0000, 3 -> 1
b : -325.0000, 3 -> 1
c : 875.0000, 3 -> 1
d : -516.0000, 3 -> 3
b : 56.0000, 0 -> 1
a : 413.0000, 0 -> 3
b : -167.0000, 1 -> 3
a : 16.0000, 1 -> 1
a : 336.0000, 2 -> 0
b : 790.0000, 2 -> 0
a : 905.0000, 3 -> 3
c : 368.0000, 3 -> 1
