a : -225.0000, 0 -> 0
b : -224.0000, 0 -> 1
c : -108.0000, 0 -> 1
d : 333.0000, 0 -> 2
a : -902.0000, 1 -> 3
b : -708.0000, 1 -> 1
c : -612.0000, 1 -> 1
d : 764.0000, 1 -> 1
a : -140.0000, 2 -> 3
b : -574.0000, 2 -> 0
c : -780.0000, 2 -> 0
d : -491.0000, 2 -> 2
a : -447.0000, 3 -> 3
b : 255.0000, 3 -> 0
c : -291.0000, 3 -> 3
d : 808.0000, 3 -> 3
c : -612.0000, 0 -> 1
a : 9.0000, 0 -> 3
d : -961.0000, 1 -> 2
d : 643.0000, 1 -> 2
d : -812.0000, 2 -> 1
d : -18.0000, 2 -> 0
b : 74.0000, 3 -> 2
d : -900.0000, 3 -> 0
