a : 569.0000, 0 -> 2
b : -16.0000, 0 -> 3
c : 228.0000, 0 -> 0
d : -791.0000, 0 -> 2
a : 797.0000, 1 -> 0
b : -665.0000, 1 -> 3
c : 688.0000, 1 -> 1
d : -68.0000, 1 -> 2
a : -100.0000, 2 -> 0
b : 329.0000, 2 -> 1
c : -609.0000, 2 -> 2
d : -934.0000, 2 -> 1
a : 481.0000, 3 -> 0
b : -663.0000, 3 -> 3
c : -407.0000, 3 -> 1
d : -853.0000, 3 -> 0
b : -211.0000, 0 -> 1
a : 496.0000, 0 -> 3
d : -814.0000, 1 -> 3
c : -274.0000, 1 -> 3
c : -75.0000, 2 -> 2
a : 413.0000, 2 -> 2
b : 408.0000, 3 -> 1
c : -295.0000, 3 -> 2
