a : -349.0000, 0 -> 1
b : 514.0000, 0 -> 5
c : -911.0000, 0 -> 6
d : -841.0000, 0 -> 1
a : 145.0000, 1 -> 4
b : -981.0000, 1 -> 7
c : -437.0000, 1 -> 3
d : -659.0000, 1 -> 0
a : 136.0000, 2 -> 6
b : -350.0000, 2 -> 7
c : 677.0000, 2 -> 6
d : 464.0000, 2 -> 0
a : 997.0000, 3 -> 2
b : -572.0000, 3 -> 5
c : -976.0000, 3 -> 0
d : 725.0000, 3 -> 6
a : -488.0000, 4 -> 0
b : -290.0000, 4 -> 2
c : -509.0000, 4 -> 1
d : 824.0000, 4 -> 2
a : 717.0000, 5 -> 2
b : -393.0000, 5 -> 5
c : -423.0000, 5 -> 1
d : -506.0000, 5 -> 1
a : -465.0000, 6 -> 2
b : 843.0000, 6 -> 3
c : 771.0000, 6 -> 1
d : -372.0000, 6 -> 7
a : -472.0000, 7 -> 7
b : 92.0000, 7 -> 6
c : 203.0000, 7 -> 4
d : -995.0000, 7 -> 5
b : 483.0000, 0 -> 1
d : 878.0000, 0 -> 5
b : 469.0000, 1 -> 1
c : -163.0000, 1 -> 0
c : -267.0000, 2 -> 1
a : 39.0000, 2 -> 0
d : 125.0000, 3 -> 7
a : 282.0000, 3 -> 0
a : 133.0000, 4 -> 5
a : -194.0000, 4 -> 7
c : 486.0000, 5 -> 7
c : 509.0000, 5 -> 0
b : 684.0000, 6 -> 2
c : 768.0000, 6 -> 1
c : 272.0000, 7 -> 5
c : -517.0000, 7 -> 1
