a : 742.0000, 0 -> 6
b : 45.0000, 0 -> 6
c : 404.0000, 0 -> 1
d : 944.0000, 0 -> 1
a : -325.0000, 1 -> 5
b : -176.0000, 1 -> 5
c : 934.0000, 1 -> 1
d : 285.0000, 1 -> 1
a : 764.0000, 2 -> 5
b : -250.0000, 2 -> 4
c : 537.0000, 2 -> 1
d : 44.0000, 2 -> 0
a : 293.0000, 3 -> 3
b : -255.0000, 3 -> 7
c : -931.0000, 3 -> 7
d : 347.0000, 3 -> 3
a : -293.0000, 4 -> 3
b : 481.0000, 4 -> 4
c : -379.0000, 4 -> 7
d : -913.0000, 4 -> 1
a : 392.0000, 5 -> 4
b : -34.0000, 5 -> 0
c : 963.0000, 5 -> 7
d : -648.0000, 5 -> 6
a : 482.0000, 6 -> 4
b : 379.0000, 6 -> 0
c : 240.0000, 6 -> 7
d : -277.0000, 6 -> 7
a : 472.0000, 7 -> 6
b : -834.0000, 7 -> 5
c : -565.0000, 7 -> 7
d : -774.0000, 7 -> 0
b : -873.0000, 0 -> 3
a : -113.0000, 0 -> 2
a : 185.0000, 1 -> 1
a : -439.0000, 1 -> 1
b : -901.0000, 2 -> 5
b : 42.0000, 2 -> 0
d : -501.0000, 3 -> 6
b : 760.0000, 3 -> 7
d : -758.0000, 4 -> 6
b : -324.0000, 4 -> 1
a : -647.0000, 5 -> 4
b : -808.0000, 5 -> 6
d : -734.0000, 6 -> 2
d : -33.0000, 6 -> 2
a : 27.0000, 7 -> 3
b : -295.0000, 7 -> 3
