a : -849.0000, 0 -> 0
b : -613.0000, 0 -> 1
c : -448.0000, 0 -> 2
d : 94.0000, 0 -> 1
a : 153.0000, 1 -> 0
b : -748.0000, 1 -> 0
c : 969.0000, 1 -> 3
d : 736.0000, 1 -> 0
a : 411.0000, 2 -> 2
b : 981.0000, 2 -> 0
c : 675.0000, 2 -> 2
d : -795.0000, 2 -> 0
a : -631.0000, 3 -> 2
b : -530.0000, 3 -> 1
c : 909.0000, 3 -> 2
d : 351.0000, 3 -> 1
d : -788.0000, 0 -> 3
d : -360.0000, 0 -> 1
a : 836.0000, 1 -> 2
c : -215.0000, 1 -> 3
a : 191.0000, 2 -> 1
b : -839.0000, 2 -> 0
b : -646.0000, 3 -> 1
b : 786.0000, 3 -> 2
