a : -531.0000, 0 -> 1
b : -214.0000, 0 -> 1
c : 874.0000, 0 -> 1
d : 123.0000, 0 -> 2
a : 625.0000, 1 -> 2
b : 375.0000, 1 -> 3
c : -849.0000, 1 -> 3
d : 288.0000, 1 -> 3
a : 895.0000, 2 -> 3
b : -479.0000, 2 -> 3
c : 754.0000, 2 -> 1
d : 584.0000, 2 -> 3
a : -906.0000, 3 -> 0
b : -808.0000, 3 -> 3
c : -367.0000, 3 -> 0
d : 637.0000, 3 -> 2
b : -54.0000, 0 -> 0
c : -465.0000, 0 -> 3
a : -242.0000, 1 -> 0
b : -697.0000, 1 -> 3
c : -635.0000, 2 -> 3
a : -791.0000, 2 -> 1
c : -682.0000, 3 -> 3
c : -675.0000, 3 -> 2
